UTC_TS,LEVEL,COMPONENT,MESSAGE
14:46:31.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60372.422333333336,""quality"":192,""ts"":1722350790000}"
14:46:31.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60391,""quality"":192,""ts"":1722350791078}]"
14:46:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60391,""quality"":192,""ts"":1722350791078}"
14:46:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60391,""quality"":192,""ts"":1722350791078}"
14:46:31.079,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60356,""quality"":192,""ts"":1722350790000}]"
14:46:31.079,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60356,""quality"":192,""ts"":1722350790000}"
14:46:36.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60396,""quality"":192,""ts"":1722350796079}"
14:46:36.080,TRACE,Tag:/SImTag,"Historize, data={""value"":60396,""quality"":192,""ts"":1722350796079}"
14:46:36.080,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60396,""quality"":192,""ts"":1722350796079}"
14:46:36.080,TRACE,Tag:/Group/_r,"Historize, data={""value"":60396,""quality"":192,""ts"":1722350796079}"
14:46:36.082,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60396,""quality"":192,""ts"":1722350796081}]"
14:46:36.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60396,""quality"":192,""ts"":1722350796081}"
14:46:36.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60396,""quality"":192,""ts"":1722350796081}"
14:46:41.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60401,""quality"":192,""ts"":1722350801077}"
14:46:41.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60401,""quality"":192,""ts"":1722350801077}"
14:46:41.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60401,""quality"":192,""ts"":1722350801077}"
14:46:41.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60401,""quality"":192,""ts"":1722350801077}"
14:46:41.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60401,""quality"":192,""ts"":1722350801079}]"
14:46:41.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60401,""quality"":192,""ts"":1722350801079}"
14:46:41.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60401,""quality"":192,""ts"":1722350801079}"
14:46:46.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60406,""quality"":192,""ts"":1722350806078}"
14:46:46.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60406,""quality"":192,""ts"":1722350806078}"
14:46:46.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60406,""quality"":192,""ts"":1722350806078}"
14:46:46.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60406,""quality"":192,""ts"":1722350806078}"
14:46:46.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60406,""quality"":192,""ts"":1722350806079}]"
14:46:46.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60406,""quality"":192,""ts"":1722350806079}"
14:46:46.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60406,""quality"":192,""ts"":1722350806079}"
14:46:51.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60411,""quality"":192,""ts"":1722350811078}"
14:46:51.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60411,""quality"":192,""ts"":1722350811078}"
14:46:51.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60411,""quality"":192,""ts"":1722350811078}"
14:46:51.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60411,""quality"":192,""ts"":1722350811078}"
14:46:51.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60411,""quality"":192,""ts"":1722350811079}]"
14:46:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60411,""quality"":192,""ts"":1722350811079}"
14:46:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60411,""quality"":192,""ts"":1722350811079}"
14:46:56.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60416,""quality"":192,""ts"":1722350816077}"
14:46:56.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60416,""quality"":192,""ts"":1722350816077}"
14:46:56.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60416,""quality"":192,""ts"":1722350816077}"
14:46:56.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60416,""quality"":192,""ts"":1722350816077}"
14:46:56.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60416,""quality"":192,""ts"":1722350816078}]"
14:46:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60416,""quality"":192,""ts"":1722350816078}"
14:46:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60416,""quality"":192,""ts"":1722350816078}"
14:47:01.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60421,""quality"":192,""ts"":1722350821078}"
14:47:01.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60421,""quality"":192,""ts"":1722350821078}"
14:47:01.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60421,""quality"":192,""ts"":1722350821078}"
14:47:01.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60421,""quality"":192,""ts"":1722350821078}"
14:47:01.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60402.422333333336,""quality"":192,""ts"":1722350820000}]"
14:47:01.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60402.422333333336,""quality"":192,""ts"":1722350820000}"
14:47:01.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60402.422333333336,""quality"":192,""ts"":1722350820000}"
14:47:01.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60421,""quality"":192,""ts"":1722350821079}]"
14:47:01.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60421,""quality"":192,""ts"":1722350821079}"
14:47:01.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60421,""quality"":192,""ts"":1722350821079}"
14:47:01.079,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60386,""quality"":192,""ts"":1722350820000}]"
14:47:01.079,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60386,""quality"":192,""ts"":1722350820000}"
14:47:06.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60426,""quality"":192,""ts"":1722350826077}"
14:47:06.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60426,""quality"":192,""ts"":1722350826077}"
14:47:06.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60426,""quality"":192,""ts"":1722350826077}"
14:47:06.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60426,""quality"":192,""ts"":1722350826077}"
14:47:06.078,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60426,""quality"":192,""ts"":1722350826078}]"
14:47:06.078,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60426,""quality"":192,""ts"":1722350826078}"
14:47:06.078,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60426,""quality"":192,""ts"":1722350826078}"
14:47:11.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60431,""quality"":192,""ts"":1722350831078}"
14:47:11.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60431,""quality"":192,""ts"":1722350831078}"
14:47:11.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60431,""quality"":192,""ts"":1722350831078}"
14:47:11.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60431,""quality"":192,""ts"":1722350831078}"
14:47:11.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60431,""quality"":192,""ts"":1722350831080}]"
14:47:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60431,""quality"":192,""ts"":1722350831080}"
14:47:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60431,""quality"":192,""ts"":1722350831080}"
14:47:16.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60436,""quality"":192,""ts"":1722350836077}"
14:47:16.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60436,""quality"":192,""ts"":1722350836077}"
14:47:16.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60436,""quality"":192,""ts"":1722350836077}"
14:47:16.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60436,""quality"":192,""ts"":1722350836077}"
14:47:16.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60436,""quality"":192,""ts"":1722350836079}]"
14:47:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60436,""quality"":192,""ts"":1722350836079}"
14:47:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60436,""quality"":192,""ts"":1722350836079}"
14:47:21.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60441,""quality"":192,""ts"":1722350841078}"
14:47:21.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60441,""quality"":192,""ts"":1722350841078}"
14:47:21.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60441,""quality"":192,""ts"":1722350841078}"
14:47:21.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60441,""quality"":192,""ts"":1722350841078}"
14:47:21.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60441,""quality"":192,""ts"":1722350841079}]"
14:47:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60441,""quality"":192,""ts"":1722350841079}"
14:47:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60441,""quality"":192,""ts"":1722350841079}"
14:47:26.080,TRACE,Tag:/SImTag,"Data changed --> {""value"":60446,""quality"":192,""ts"":1722350846080}"
14:47:26.080,TRACE,Tag:/SImTag,"Historize, data={""value"":60446,""quality"":192,""ts"":1722350846080}"
14:47:26.080,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60446,""quality"":192,""ts"":1722350846080}"
14:47:26.080,TRACE,Tag:/Group/_r,"Historize, data={""value"":60446,""quality"":192,""ts"":1722350846080}"
14:47:26.082,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60446,""quality"":192,""ts"":1722350846081}]"
14:47:26.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60446,""quality"":192,""ts"":1722350846081}"
14:47:26.082,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60446,""quality"":192,""ts"":1722350846081}"
14:47:31.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60451,""quality"":192,""ts"":1722350851077}"
14:47:31.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60451,""quality"":192,""ts"":1722350851077}"
14:47:31.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60451,""quality"":192,""ts"":1722350851077}"
14:47:31.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60451,""quality"":192,""ts"":1722350851077}"
14:47:31.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60432.422,""quality"":192,""ts"":1722350850000}]"
14:47:31.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60432.422,""quality"":192,""ts"":1722350850000}"
14:47:31.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60432.422,""quality"":192,""ts"":1722350850000}"
14:47:31.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60451,""quality"":192,""ts"":1722350851079}]"
14:47:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60451,""quality"":192,""ts"":1722350851079}"
14:47:31.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60451,""quality"":192,""ts"":1722350851079}"
14:47:31.079,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60416,""quality"":192,""ts"":1722350850000}]"
14:47:31.079,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60416,""quality"":192,""ts"":1722350850000}"
14:47:36.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60456,""quality"":192,""ts"":1722350856077}"
14:47:36.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60456,""quality"":192,""ts"":1722350856077}"
14:47:36.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60456,""quality"":192,""ts"":1722350856077}"
14:47:36.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60456,""quality"":192,""ts"":1722350856077}"
14:47:36.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60456,""quality"":192,""ts"":1722350856079}]"
14:47:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60456,""quality"":192,""ts"":1722350856079}"
14:47:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60456,""quality"":192,""ts"":1722350856079}"
14:47:41.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60461,""quality"":192,""ts"":1722350861079}"
14:47:41.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60461,""quality"":192,""ts"":1722350861079}"
14:47:41.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60461,""quality"":192,""ts"":1722350861079}"
14:47:41.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60461,""quality"":192,""ts"":1722350861079}"
14:47:41.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60461,""quality"":192,""ts"":1722350861080}]"
14:47:41.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60461,""quality"":192,""ts"":1722350861080}"
14:47:41.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60461,""quality"":192,""ts"":1722350861080}"
14:47:46.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60466,""quality"":192,""ts"":1722350866077}"
14:47:46.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60466,""quality"":192,""ts"":1722350866077}"
14:47:46.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60466,""quality"":192,""ts"":1722350866077}"
14:47:46.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60466,""quality"":192,""ts"":1722350866077}"
14:47:46.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60466,""quality"":192,""ts"":1722350866078}]"
14:47:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60466,""quality"":192,""ts"":1722350866078}"
14:47:46.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60466,""quality"":192,""ts"":1722350866078}"
14:47:51.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60471,""quality"":192,""ts"":1722350871078}"
14:47:51.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60471,""quality"":192,""ts"":1722350871078}"
14:47:51.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60471,""quality"":192,""ts"":1722350871078}"
14:47:51.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60471,""quality"":192,""ts"":1722350871078}"
14:47:51.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60471,""quality"":192,""ts"":1722350871079}]"
14:47:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60471,""quality"":192,""ts"":1722350871079}"
14:47:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60471,""quality"":192,""ts"":1722350871079}"
14:47:56.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60476,""quality"":192,""ts"":1722350876077}"
14:47:56.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60476,""quality"":192,""ts"":1722350876077}"
14:47:56.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60476,""quality"":192,""ts"":1722350876077}"
14:47:56.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60476,""quality"":192,""ts"":1722350876077}"
14:47:56.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60476,""quality"":192,""ts"":1722350876079}]"
14:47:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60476,""quality"":192,""ts"":1722350876079}"
14:47:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60476,""quality"":192,""ts"":1722350876079}"
14:48:01.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60481,""quality"":192,""ts"":1722350881078}"
14:48:01.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60481,""quality"":192,""ts"":1722350881078}"
14:48:01.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60481,""quality"":192,""ts"":1722350881078}"
14:48:01.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60481,""quality"":192,""ts"":1722350881078}"
14:48:01.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60462.4225,""quality"":192,""ts"":1722350880000}]"
14:48:01.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60462.4225,""quality"":192,""ts"":1722350880000}"
14:48:01.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60462.4225,""quality"":192,""ts"":1722350880000}"
14:48:01.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60481,""quality"":192,""ts"":1722350881079}]"
14:48:01.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60481,""quality"":192,""ts"":1722350881079}"
14:48:01.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60481,""quality"":192,""ts"":1722350881079}"
14:48:01.079,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60446,""quality"":192,""ts"":1722350880000}]"
14:48:01.079,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60446,""quality"":192,""ts"":1722350880000}"
14:48:06.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60486,""quality"":192,""ts"":1722350886077}"
14:48:06.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60486,""quality"":192,""ts"":1722350886077}"
14:48:06.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60486,""quality"":192,""ts"":1722350886077}"
14:48:06.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60486,""quality"":192,""ts"":1722350886077}"
14:48:06.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60486,""quality"":192,""ts"":1722350886078}]"
14:48:06.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60486,""quality"":192,""ts"":1722350886078}"
14:48:06.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60486,""quality"":192,""ts"":1722350886078}"
14:48:11.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60491,""quality"":192,""ts"":1722350891078}"
14:48:11.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60491,""quality"":192,""ts"":1722350891078}"
14:48:11.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60491,""quality"":192,""ts"":1722350891078}"
14:48:11.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60491,""quality"":192,""ts"":1722350891078}"
14:48:11.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60491,""quality"":192,""ts"":1722350891080}]"
14:48:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60491,""quality"":192,""ts"":1722350891080}"
14:48:11.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60491,""quality"":192,""ts"":1722350891080}"
14:48:16.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60496,""quality"":192,""ts"":1722350896078}"
14:48:16.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60496,""quality"":192,""ts"":1722350896078}"
14:48:16.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60496,""quality"":192,""ts"":1722350896078}"
14:48:16.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60496,""quality"":192,""ts"":1722350896078}"
14:48:16.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60496,""quality"":192,""ts"":1722350896079}]"
14:48:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60496,""quality"":192,""ts"":1722350896079}"
14:48:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60496,""quality"":192,""ts"":1722350896079}"
14:48:21.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60501,""quality"":192,""ts"":1722350901079}"
14:48:21.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60501,""quality"":192,""ts"":1722350901079}"
14:48:21.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60501,""quality"":192,""ts"":1722350901079}"
14:48:21.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60501,""quality"":192,""ts"":1722350901079}"
